PLMN;SYSTEM;XCI;xNBID;LOCAL_CID;LAC/TAC;PCI/PSC/BSIC;ARFCN;BAND;RSSI;RSRP/RSCP;RSRQ/ECIO;SNR;CQI;TA;DISTANCE;DELTA_AZI;LAT;LON;SPEED;GPS_ACCURACY;UL;DL;BANDWIDTH;BANDWIDTHS;CA;NR_STATE;NARFCN;NR_BAND;NR_PCI;NR_SS_RSRP;NR_SS_RSRQ;NR_SS_SINR;NR_CSI_RSRP;NR_CSI_RSRQ;NR_CSI_SINR;CLF_LABEL;CLF_LOC;CLF_DESC;DATE;TIME;ROAMING
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-12;11.0;;;;;48.120186;-1.639427;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:00;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-12;11.0;;;;;48.120194;-1.639418;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:01;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-12;11.0;;;;;48.120201;-1.639406;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:02;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-12;11.0;;;;;48.120208;-1.639394;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:03;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-12;11.0;;;;;48.120215;-1.639379;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:04;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-12;11.0;;;;;48.120223;-1.639363;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:05;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-10;11.0;;;;;48.120230;-1.639350;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:06;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-10;11.0;;;;;48.120236;-1.639336;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:07;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-10;11.0;;;;;48.120244;-1.639320;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:08;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-10;11.0;;;;;48.120249;-1.639306;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:09;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-10;11.0;;;;;48.120255;-1.639292;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:10;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-10;11.0;;;;;48.120261;-1.639278;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:11;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-10;11.0;;;;;48.120265;-1.639264;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:12;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-10;11.0;;;;;48.120270;-1.639247;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:13;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-10;11.0;;;;;48.120272;-1.639232;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:14;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-10;11.0;;;;;48.120276;-1.639215;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:15;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-11;11.0;;;;;48.120279;-1.639202;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:16;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-11;11.0;;;;;48.120282;-1.639185;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:17;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-11;11.0;;;;;48.120285;-1.639168;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:18;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-11;11.0;;;;;48.120285;-1.639155;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:19;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-11;11.0;;;;;48.120286;-1.639139;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:20;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-11;11.0;;;;;48.120287;-1.639123;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:21;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-11;11.0;;;;;48.120287;-1.639105;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:22;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-11;11.0;;;;;48.120287;-1.639092;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:23;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-11;11.0;;;;;48.120286;-1.639072;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:24;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-96;-11;11.0;;;;;48.120284;-1.639054;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:25;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-87;-12;11.0;;;;;48.120280;-1.639036;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:26;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-87;-12;11.0;;;;;48.120278;-1.639020;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:27;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-87;-12;11.0;;;;;48.120277;-1.639003;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:28;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-87;-12;11.0;;;;;48.120275;-1.638987;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:29;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-87;-12;11.0;;;;;48.120273;-1.638970;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:30;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-87;-12;11.0;;;;;48.120270;-1.638952;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:31;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-87;-12;11.0;;;;;48.120264;-1.638934;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:32;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-87;-12;11.0;;;;;48.120257;-1.638919;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:33;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-87;-12;11.0;;;;;48.120251;-1.638902;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:34;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-87;-12;11.0;;;;;48.120243;-1.638887;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:35;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-87;-12;11.0;;;;;48.120234;-1.638871;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:36;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-76;-12;11.0;;;;;48.120225;-1.638857;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:37;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-76;-12;11.0;;;;;48.120219;-1.638847;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:38;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-76;-12;11.0;;;;;48.120210;-1.638833;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:39;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-76;-12;11.0;;;;;48.120201;-1.638819;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:40;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-76;-12;11.0;;;;;48.120192;-1.638805;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:41;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-76;-12;11.0;;;;;48.120184;-1.638791;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:42;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-76;-12;11.0;;;;;48.120174;-1.638778;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:43;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-76;-12;11.0;;;;;48.120166;-1.638766;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:44;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-76;-12;11.0;;;;;48.120160;-1.638755;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:45;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-76;-12;11.0;;;;;48.120154;-1.638745;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:46;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-12;11.0;;;;;48.120146;-1.638730;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:47;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-12;11.0;;;;;48.120139;-1.638716;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:48;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-12;11.0;;;;;48.120134;-1.638696;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:49;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-12;11.0;;;;;48.120134;-1.638676;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:50;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-12;11.0;;;;;48.120137;-1.638658;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:51;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-12;11.0;;;;;48.120139;-1.638644;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:52;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-12;11.0;;;;;48.120144;-1.638627;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:53;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-12;11.0;;;;;48.120151;-1.638617;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:54;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-12;11.0;;;;;48.120160;-1.638603;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:55;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-12;11.0;;;;;48.120169;-1.638590;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:55;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-84;-13;11.0;;;;;48.120182;-1.638573;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:57;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-84;-13;11.0;;;;;48.120190;-1.638559;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:58;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-84;-13;11.0;;;;;48.120197;-1.638544;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:36:59;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-84;-13;11.0;;;;;48.120203;-1.638528;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:00;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-84;-13;11.0;;;;;48.120206;-1.638512;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:01;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-84;-13;11.0;;;;;48.120210;-1.638495;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:02;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-84;-13;11.0;;;;;48.120212;-1.638477;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:03;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-84;-13;11.0;;;;;48.120216;-1.638458;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:04;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-84;-13;11.0;;;;;48.120220;-1.638439;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:05;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-84;-13;11.0;;;;;48.120222;-1.638422;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:06;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-77;-8;11.0;;;;;48.120224;-1.638403;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:07;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-77;-8;11.0;;;;;48.120225;-1.638385;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:08;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-77;-8;11.0;;;;;48.120227;-1.638367;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:09;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-77;-8;11.0;;;;;48.120230;-1.638350;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:10;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-77;-8;11.0;;;;;48.120233;-1.638333;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:11;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-77;-8;11.0;;;;;48.120237;-1.638316;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:12;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-77;-8;11.0;;;;;48.120240;-1.638303;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:13;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-77;-8;11.0;;;;;48.120245;-1.638284;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:14;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-77;-8;11.0;;;;;48.120249;-1.638268;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:15;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-77;-8;11.0;;;;;48.120254;-1.638250;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:16;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-9;11.0;;;;;48.120259;-1.638233;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:17;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-9;11.0;;;;;48.120263;-1.638219;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:18;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-9;11.0;;;;;48.120267;-1.638204;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:19;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-9;11.0;;;;;48.120272;-1.638190;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:20;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-9;11.0;;;;;48.120277;-1.638174;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:21;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-9;11.0;;;;;48.120284;-1.638158;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:22;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-9;11.0;;;;;48.120290;-1.638145;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:23;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-9;11.0;;;;;48.120297;-1.638131;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:24;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-9;11.0;;;;;48.120305;-1.638118;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:25;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-9;11.0;;;;;48.120312;-1.638104;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:26;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-16;11.0;;;;;48.120317;-1.638089;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:27;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-16;11.0;;;;;48.120322;-1.638076;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:28;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-16;11.0;;;;;48.120327;-1.638059;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:29;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-16;11.0;;;;;48.120330;-1.638041;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:30;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-16;11.0;;;;;48.120324;-1.638022;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:31;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-16;11.0;;;;;48.120314;-1.638008;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:32;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-16;11.0;;;;;48.120302;-1.637997;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:33;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-16;11.0;;;;;48.120290;-1.637990;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:34;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-16;11.0;;;;;48.120276;-1.637987;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:35;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-16;11.0;;;;;48.120262;-1.637986;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:36;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-80;-16;11.0;;;;;48.120248;-1.637984;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:37;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-74;-10;11.0;;;;;48.120235;-1.637982;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:38;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-74;-10;11.0;;;;;48.120221;-1.637979;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:39;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-74;-10;11.0;;;;;48.120208;-1.637976;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:40;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-74;-10;11.0;;;;;48.120195;-1.637971;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:41;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-74;-10;11.0;;;;;48.120186;-1.637967;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:42;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-74;-10;11.0;;;;;48.120173;-1.637960;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:43;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-74;-10;11.0;;;;;48.120161;-1.637952;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:44;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-74;-10;11.0;;;;;48.120148;-1.637944;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:45;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-74;-10;11.0;;;;;48.120136;-1.637936;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:46;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-74;-10;11.0;;;;;48.120123;-1.637927;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:47;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-79;-8;11.0;;;;;48.120111;-1.637918;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:48;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-79;-8;11.0;;;;;48.120099;-1.637911;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:49;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-79;-8;11.0;;;;;48.120086;-1.637905;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:50;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-79;-8;11.0;;;;;48.120074;-1.637897;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:51;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-79;-8;11.0;;;;;48.120063;-1.637890;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:52;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-79;-8;11.0;;;;;48.120051;-1.637883;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:53;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-79;-8;11.0;;;;;48.120040;-1.637877;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:54;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-79;-8;11.0;;;;;48.120030;-1.637871;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:55;HOME
20810;4;158800147;620313;19;49402;82;78;2100 B1;-53;-79;-8;11.0;;;;;48.120020;-1.637865;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:37:56;HOME
